USER,DATE,STAR,LIKE,TITLE,REVIEW
소오온:-),2022-12-25 19:09:23-07:00,5,0,편리해요,똑닥 덕분에 최소한의 대기로 잘 이용하고 있어요. 감사합니다
엘레나리,2022-12-25 16:23:53-07:00,5,0,좋아요,추운날 아기랑 기다릴 필요없이 똑닥으로 예약하니까 너무 편하고 좋아요!
떼비닝,2022-12-25 15:18:40-07:00,5,0,찬절하고 진료를 잘보십니다,약처방도 잘하십니다
Dudududada,2022-12-25 06:52:15-07:00,1,0,로그인 실패,본인 인증 후 카카오로그인하기  에서 알수없는 애러로 계속 실패하고 있습니다 대체 왜 인증이 안되는어뵤
촘촘하게,2022-12-24 22:45:34-07:00,5,0,대기현황을 확인 할 수 있어서 너무너무 만족합니다,유용한 기능을 많이 업데이트 해주세요
김ㅇ응,2022-12-24 20:07:01-07:00,3,0,네이버로그인 안돼요,네이버계정으로 만들었는데 안되서 못쓰고 있어요
아니.다.있댘,2022-12-22 15:36:32-07:00,1,0,가입이 안 돼요,버튼 눌러도 응답이 없네용... 핸드폰은 아이폰 13인데 제 폰이 구려서인가요? 흠
어쩌라거토,2022-12-22 07:00:53-07:00,5,0,편해요,편해요
유늬콘,2022-12-22 06:28:48-07:00,1,0,이메일,회원가입 하고 이메일 작성하고 확인버튼이 안눌랴요ㅠㅠㅠ 다음으로 안넘어가지네요
khs870115!@,2022-12-22 06:06:28-07:00,5,0,똑딱딱,편해요
쮸쮸아빠,2022-12-21 01:20:18-07:00,4,0,미리 예약이 되니 참 좋아요~,"동네 이비인후과에 보통 15~20명 대기하는데..
가기전에 미리 예약할 수 있어서 나무 좋은거 같아요~ 잘 쓰고 있습니다~"
쌈장날다,2022-12-20 21:03:44-07:00,5,0,늘 친절하세요,"늘 친절하신 선생님
감사합니다"
오예나이스,2022-12-20 20:12:06-07:00,5,0,편리하게 사용 할수있어서 참 좋아요,편리하게 사용 할수있어서 참 좋아요
지아예나봉,2022-12-20 14:35:51-07:00,5,0,좋아요,병원에서 오래 기다리지않아 너무 좋아요
메가가,2022-12-19 18:07:47-07:00,5,0,굿,편리해요
Hylee74,2022-12-18 22:13:38-07:00,5,0,잘쓰고있습니다,가끔 갑자기 안될 때가 있는데 그럴때 답답한걸 보니 평소에 너무 유용하게 쓰고있었나봅니다
민뽀옩ㅅ,2022-12-16 19:24:45-07:00,4,0,병원오픈전부터 바로접수,"바로접수기능활성화가안되서
병원접수를 두번 놓쳤어요~ 
얼마전 갑작스럽게 점검뜬이후로 그러네요.
병원접수오픈후 7-8분후엔 되기도하고..
정말 2-3초시이 마감되는 병원이라ㅜㅜ
아이폰입니다.."
subgingival,2022-12-15 21:21:52-07:00,3,0,리뷰 푸시 강제하지 마세요,옵션에 따로 끌수도 없네요. 병원앱이라고 이렇게 리뷰 강제하는 푸시 끼워넣는건 아니라고 봅니다.
pavlov24,2022-12-15 00:30:49-07:00,5,0,최고,"코로나시대 최고의
어플인듯"
못낸이 심쿵,2022-12-14 05:28:29-07:00,5,0,병원예약,너무 편하고 좋습니다
grsyndrome,2022-12-13 15:58:44-07:00,5,0,네이버로 로그인,가입할 때 네이버로 가입했는데 네이버로 로그인이 없어졌어요 ㅠ
감마감마감마,2022-12-12 23:09:48-07:00,1,0,점검시간도 렌덤임,공지도 없고 사용하지를 못하게 하네요
조오오오올잼,2022-12-12 22:42:23-07:00,4,0,긴급 서버 점검 언제끝나나요,"병원에 검진 예약하려니 이 어플로 하래서 깔았는데 첨엔 들어가지지가 않더니 서버 점검을,,, 그래서 언제끝나나요 ㅠ  병원예약 하고싶습니다"
갭오오오노노유,2022-12-12 22:18:57-07:00,1,0,접속이 안되요,접속이 안되네용
생민한하루,2022-12-12 22:11:23-07:00,4,0,좋긴한데..,"되게 유용하긴 한데요..
시즌별로 유행이 돌때쯤엔 접속자가 많아서 그런지 자꾸 안열려요..ㅠ 이때가 더 급한데 ㅠㅠ 안정화시켜주세요"
광고시러요광고,2022-12-12 03:13:12-07:00,4,0,고쳐주세요,"영유아 검진한 거 사진 찍어서 올리려는데 자꾸 오류나면서 안 올라가네요 사진 등록 할 수가 없어요 빨리 고쳐주세요

+++ 사진때문에 등록이 안 되나 했는데 
그게 아니고 아예 등록이 안 되네요
등록완료가 안 되요
사진지우고 접종일자 저장하려고 하는데
그거 자체가 안 되네요"
달려라찰스,2022-12-11 21:49:56-07:00,5,0,아기키우는집 필수,인내심없는 아가.. 대기에 지쳐서 울고 짜증냈는데 대기인원보고 놀다가 출발하면 대니깐 병원가는게 더이상 미션처럼 안느껴져요 한달내내 감기걸려있는 기분이지만.. 똑닥과 함께라면 두렵지않아오
하굠댕이,2022-12-11 20:24:47-07:00,5,0,너무 편리해요,병원에서 대기하는 시간이 확 줄어서 너무 편해요
Heecl,2022-12-11 06:35:58-07:00,4,0,2년째 사용,당일 똑닥접수만 되는 병원은 좀 불편해요.. 똑닥 어플자체기능은 좋은것같습니다.
뭐니 뭐여,2022-12-09 18:55:20-07:00,5,0,펴리합니다,처음 어플 사용했는데 예약도 편리하고 접수 때도 기다리지않아도 되서 좋았습니다 좀 더 많은 병원들과 제휴되어 우리나라 전국 병원들이 있었으면 좋겠습니다
gvujin,2022-12-08 19:44:03-07:00,4,0,그럭저럭,"애기때문에 처음 알게된 어플인데
그럭저럭 잘 쓰고 있어요
개선될 부분도 분명 있지만
일단은 병원에서 이걸로 예약하라고 하니
선택여지없이 쓰고있는걸로.."
잼쟂이,2022-12-08 18:41:38-07:00,5,0,좋음,좋아요
grey168,2022-12-08 15:36:35-07:00,3,0,좋아요,편리함
김가현87,2022-12-07 21:05:58-07:00,5,0,편리해요,"바쁜시간 쪼개서 병원 가는데
대기 안해서 좋네요"
빠다81,2022-12-06 02:38:49-07:00,5,0,똑딱 사용후기,편하네요
이짱궁,2022-12-04 18:48:55-07:00,5,0,너무 좋은데 이부분 개선 부탁드려요,"건강피드에서 아이에 대한 검진/접종에 대한 정보를 입력하면 부모는 같은데이터를 공유하면 좋을 것 같습니다
예를들어 아빠 앱에서 아이 접종에대한 메모를 하면 엄마 앱에서는 해당정보가 이끌어 오지 않습니다. 각각 앱별로 인것 같은데(앱당) 아이에 대한 정보는 부모가 하나의 데이터로 공유하고 수정하면 좋을 것 같습니다
검토후 개선 부탁드립니다"
,2022-12-02 15:44:32-07:00,5,0,사용하고 안하면 불펺해요,편하고 좋아요~~
그러나 화이팅,2022-11-30 19:39:14-07:00,5,0,너무 편해요,"병원 대기시간 너무 길고 힘들었는데 똑딱을 알게되어 너무 편하고 좋네요
앞으로 자주 애용하겠습니다"
Saranghj,2022-11-28 16:33:29-07:00,5,0,병원 진료엔 필수 어플이네요,기다리는 시간이 길어 아이들이 지루해 했는데 예약해두고 병원 가니 대기자 수 정확해서 병원엔 대기 5명 정도 일때 출발하면 딱 맞게 바로 진료 받고 올수 있었어요
정찬~,2022-11-28 01:57:02-07:00,5,0,똑닥 어플~,"오늘 갑자기 딸래미 병원길일이 있어~ 
나도 같이 진료받기 위해 똑닥 어플로 바로 접수 하니 바로 진료 볼수 있어 너무 좋았다~
경주에는 똑닥 서비스를 하는곳이 많지 않아~ 
조금 아쉽지만 ~ 
똑닥 어플 너무 좋다~
그리고 아토웰 피부과 선생님들도~ 너무 친절 하시고~ 
좋았다~~~"
Qkdcnswk1!,2022-11-27 06:43:06-07:00,5,0,똑딱,편리해요!
호검늉,2022-11-25 17:53:39-07:00,5,0,아주 유용해요,편합니다 알고 시간맞춰 가며 돼요
하니쨔응,2022-11-25 16:47:49-07:00,1,0,병원 도착해서 셀프로 온거 확인가능하게 해주세요,"2분 전에 도착했는데 간호사가 자리 없었음.
조금있다 바로 왔는데 전화가 걸려서 기다리고있었는데 시간 초과로 취소됨. 
사정 말했더니 그래도 추가 안된다고함
시간 내 왔는데 접수처리 안된 저는 억울하고
이건 누구 잘못인가요?? 전화 건 사람탓?? 
샐프 체크인가능하게 개선해야할것 같네요."
네모22x,2022-11-25 15:58:12-07:00,5,0,Good,Good
붐붐붐 치키치키치,2022-11-24 16:43:29-07:00,4,0,똑딱,"대기인원 확인이 가능해서 좋았어요 
다주가는 병원 팝업이 뜨면 도 좋을것 같아요"
시우시은맘,2022-11-24 15:29:58-07:00,5,0,너무좋아요~,"집에서 똑딱하고 병원가면 오래기다리지 않아도되고
너무좋아요🙂🙂"
축구화이팅,2022-11-21 18:50:54-07:00,5,0,예약 편리합니다,미리 예약하고 방문하니 시간 절약은 물론이고 대기 환자도 확인할수 있어 너무 편리하네요
콩건뚱,2022-11-21 15:52:05-07:00,5,0,한번 등록하면 편리함,편리하네욥!
마포남1,2022-11-20 21:25:17-07:00,5,0,좋아요,좋아요
애기반달곰,2022-11-20 16:51:45-07:00,5,0,편하고 좋아요,편하고 좋아요
PhantomH,2022-11-19 16:19:43-07:00,5,0,편하네요,진료 접수 없어서 너무 편하네요
이영맘,2022-11-18 23:18:11-07:00,5,0,좋아요,필수앱
토쉴,2022-11-18 19:32:26-07:00,1,0,이메일 가입,"대체 찾을수가 없네, 이메일로 가입은 어디서 하나요."
바니바니당근당근바니바니당근당근,2022-11-17 21:40:05-07:00,5,0,최고,예약부터 실손보험 청구까지 원샷원킬👍🏻
거베라기,2022-11-17 21:03:38-07:00,5,0,집에서 대기할때 편해요,대기 길면 집에서 실시간 으로 봐서 좋아요
힣헿훌ㄹㄱ,2022-11-16 21:21:32-07:00,5,0,편리하네요,편리합니다
수남액션,2022-11-15 18:26:14-07:00,5,0,굿,굿굿
여섯아이맘,2022-11-14 20:38:54-07:00,5,0,너무 편리한 앱이예요,병원에 가기전에 앱으로 예약을 하고 가니까 기다리지도 않고 바로 진료를 볼수있어서 좋았어요
섹시만땅,2022-11-11 15:54:18-07:00,5,0,굿,굿
공주다이개쒜이야,2022-11-08 04:13:07-07:00,5,0,리뷰 작성안하는데 세상편함~~,"없어지지말아주세요~~
넘 편해서 잘 애용하고있어용ㅋ"
dadahye,2022-11-07 02:06:32-07:00,1,0,아니 진짜 왜 멋대로 접수 취소처리 하나요?,"타 동네 소아과 방문 최소 편도 20-30분 걸려서 다니는데
출발할 때 예약하고 방문했는데 자동 취소 처리돼서 
대기 1시간 다시 하고 진료 봤어요 ㅡㅡ 내가 방문 했는지 안 했는지 접수 확인 안하면 무슨 근거로 자동 취소처리에 페널티까지 줍니까? 고객센터 톡 보내려고 해도 자동 대화창밖에 안 되는 곳이고 ㅡㅡ 진짜 아주 열받아요 
취소처리 해도 내가 해요 방문 못하면 바로 취소하고 전화하고 알리는데 차 막혀서 30분 지났다고 자동 접수 취소 시키면 멀리 다니는 사람들은 어찌하라는 겁니까? 
지난번에도 30분 넘었다고 자동 페널티 먹고 접수 취소 되서 또 딴 병원 갔어요 뭐 되는거 하나도 없고 고객센터도 운영 안할거면 1:1은 왜 해놨습니꽈?! 네?!"
kang_ddol,2022-11-04 19:19:41-07:00,5,0,Apple Silicon 맥에서 실행 가능하게 해주세요,아이 때문에 유용하게 쓰고 있습니다. 앱 변조 감지라고 하면서 맥에서는 실행이 되질 않네요. 추후에 실행 가능하도록 해주시면 감사하겠습니다.
soseong,2022-11-02 23:52:27-07:00,1,0,병원측만 편리한 앱,시간 접수 버튼만 있고 실제로는 가능하지 않게 해놔서 사실상 환자를 위한건 아닌 것 같고 병원측에서 환자를 제한해서 받을 수 있게 한 서비스. 실제로 사용해보면 시간 맞춰서 미리 예약이 불가하기 때문에 어차피 병원 가면 똑같이 한시간씩 대기해야 함. 실효성이 있는 어플인지 모르겠음.
삼형제 엄마,2022-11-02 22:07:20-07:00,5,0,많은 병원이 이용하면 좋겠네요,대기 순서도 알수 있고 넘 좋아요
샤론비너스,2022-11-01 23:11:25-07:00,4,0,똑딱 예약기능 좋아요,편리하게 잘 사용하고 있어요~
온노노노,2022-11-01 02:27:26-07:00,1,0,서류 발급이 안되네요,지난주 이후로는 서류 발급이 안되어있습니다. 병원에 문의하니 병원측에서는 발급되었다고 하고. 다시 병원 또가야 하네요
오똑이맘,2022-10-31 05:06:11-07:00,1,0,이거 왜 자꾸 뜨는거죠?,"재작년 작년에도 계속 이게 떠서 사용을 못했는데 오늘도 역시나 안되서 무용지물이네요 
""운영체제 변조가 감지되었습니다. 안전성을 위해 앱 실행을 제한합니다""라고 뜨는데 앱 삭제하고 다시 설치해도 똑같아요"
감동축복,2022-10-31 01:12:09-07:00,5,0,편하고 좋아요,감사합니다
시우맘사랑,2022-10-26 19:34:54-07:00,5,0,시우맘,너무너무 간편하게 잘 이용합니다
퍼펙트맨,2022-10-26 18:28:09-07:00,5,0,잘쓰고 있어요,잘 써 볼게요
눈의영왕,2022-10-25 11:06:40-07:00,5,0,병원진료가 편리해요,"마냥 가서 기다리는 것이 아니라~
내 순서에 맞에 내원을 하면 되서 너무 좋아요~^^"
세리2,2022-10-23 20:03:20-07:00,5,0,모든 병원이 다 했음 좋겠어요,편해요
찌오니님,2022-10-17 19:11:51-07:00,5,0,잘 쓰고 있어요,좋아요! 편합니다!
jbkku,2022-10-16 17:53:39-07:00,5,0,똑딱최고예요💗,"간편하게 집에서 똑딱 할 수 있어서
넘 간편하고 좋아요"
Anachist,2022-10-14 17:07:07-07:00,1,0,중간에 진료방식 석택안하고 넘어간 경우,"예약할때 바로접수 누르고 실수로 진료방식 건너 뛰면 예약 자체를 할수가 없네요.
이런경우 처음부터 다시 진향을 해야 하는데 나중에라고 변경가능하게 해주면 될텐데 기능좀 추가해주세요"
순이장군,2022-10-12 23:01:23-07:00,5,0,예약 편리해요,퇴근하고 아이들 데리고 병원가기에 편리해서 좋아요.
쥬A,2022-10-12 17:44:00-07:00,1,0,안들어가져요,"아니 지우고 깔고 뭘 해도 안들어가져요ㅡㅡ
어쩌라는거예요?"
모모곤듀,2022-10-11 04:09:01-07:00,5,0,너무좋아요 .!!,"바쁘신 병원들 전화받기도 힘드실텐데
당일에 급하게 병원가야 될때마다 접수해놓고 타이밍 맞춰서 볼수 있는것이 정말 좋은거 같아요 ‘ 🤒"
곻ㄹ홋ㅅ,2022-10-10 18:15:07-07:00,5,0,어플로 예약하니 좋네요,가능시간도 확인하고 어렵지않게 예약가능하니 편합니다.
니니하니맘,2022-10-09 19:30:31-07:00,5,0,예약시스템 좋아요,"아픈아이데리고 하염없이 기다리지않고 차례되면 진료볼수있는점 너무 좋아요.
요즘같이 바이러스가 난무할때 서로 바이러스공유하지 않을 수 있는 것도 정말 최고에요"
화학 ㅋㅋ,2022-10-07 18:10:27-07:00,5,0,편해요,편해요 굿굿
night kids,2022-10-06 17:01:54-07:00,5,0,좋아요,기다릴 필요 없어서 좋아요. 많은 병원이 똑닥앱에 연동되는 날이 오길 바랍니다
양양재부수,2022-10-06 05:03:03-07:00,5,0,최고,최고
아~투,2022-10-05 21:39:00-07:00,5,0,예약,미리 예약해서 편리합니다
히읗이두개,2022-10-02 05:16:12-07:00,5,0,바라는점,"시기에 맞게 접종안내, 근처병원 안내등 편하게 사용중인데. 다만 가족이 수정하면 같이 동기화 되는
기능이 있으면 좋겠네요"
123포도,2022-09-28 16:48:31-07:00,5,0,모든 병원이 됐음 좋겠어요,모든 병원이 됐음 좋겠어요
818181818181,2022-09-26 23:43:08-07:00,2,0,에러 자꾸 나요,에러 자꾸 나요 경고창 계속 떠요
수호vs천사,2022-09-23 16:26:50-07:00,5,0,너무 좋아요,의사선생님이 너무 친절하고 좋아요
무럭이엄마,2022-09-22 19:19:19-07:00,5,0,편해요,다른 병원 어플보다 시간도 편하고 잘 사용하고있어요
노답코리아,2022-09-21 20:44:16-07:00,1,0,앱을 어디 중국가서 만들어왔나,"본인인증을 무제한으로 받네

코드 테스트 커버리지 50%는 되나? 진짜 한심"
홍다다다다다,2022-09-21 20:09:05-07:00,5,0,편하게 잘 사용중,병원 예약하고 대기순서 확인이 가능해서 좋아요
이하나💕,2022-09-19 16:49:12-07:00,1,0,예약은 ㆍ어떻게 잡는거예요,이거 병원예약 안되는데요?제가 할줄몰라선가요?
황미야,2022-09-19 02:21:35-07:00,5,0,온가족 소아과,"원장님이랑 간호사분이   너무   친철하고   
상세하게    설명해줘요   항상   웃음얼굴로    맞아주네요~
감사합니다"
유팀,2022-09-17 16:53:15-07:00,5,0,일요일 진료하는 병원 찾기가 어려워요,"리뷰 거의 안쓰는데 똑닥이라 써봐요~
평소 자주쓰고 애정하는 앱이에요. 정돈된 UI와 깔끔한 스타일, 핵심에 집중한 기능 등 제가 최애하는 앱 중 하나에요. 그런데 진짜 필요한 휴무 및 진료시간 확인이 너무 어려워요~

병원의 휴무 및 진료시간을 목록에 표기해주세요. 
병원 이름 옆에 표기하면 될 것 같은데, 왜 상세까지 하나하나 들어가서 보게 하는지 의아합니다. 

또는 필터에 진료중 항목 외에 일요일 진료 항목을 추가할 수도 있을 것 같습니다.

일요일인 오늘 아침 7시, 목이 아파서 진료가능한 병원 찾느라 리스트 하나하나 눌러서 진료유무 확인하다가 급 현타와서 리뷰 남겨요."
똑닥짱,2022-09-15 01:59:57-07:00,5,0,똑닥최고,집에서 접수하고 대기없이 바로 진료받으니 시간도 절약하고 좋네용
알콩이사랑,2022-09-14 06:50:07-07:00,5,0,좋아요,너무 좋아요
jinfa180,2022-09-12 23:50:12-07:00,5,0,좋으네요,좋아요
엉성해,2022-09-11 21:49:13-07:00,4,0,편하네요,좋아요~
김YS,2022-09-11 20:18:45-07:00,1,0,개시방,이런 어플때매 앞에 나이론 환자들 똑딱질해사 50명있고 열나 죽겠는데 오픈하자마지 겨우 갔더니 50명이 있고 약도 안타가는 새끼도 투성이네요
흑돼지오너,2022-09-11 18:48:17-07:00,5,0,최고,최고
눈누난냐ㅑㅑ아,2022-09-11 01:14:33-07:00,4,0,편하긴합니다만...,"추석당일 진료여부가 아주 정확치 않습니다
애초에 정보등록이 어떻게 되는지 모르겠으나
초기등록 정보 외에 공휴일일 다가오면 병원측으로 재 등록 해달라고 하는건 어떨까요
그리고 전화연결이 아예되지 않습니다
물론 병원에 장점이 많아야 겠지만 단점 체크항목도 늘려주세요"
보일러리,2022-09-05 00:03:26-07:00,5,0,유용해요,잘 썼어요
유나킴88,2022-09-03 00:43:01-07:00,5,0,편해요 ㅠ 신세계,애기들 키우면 편리합니다
사랑기쁨이,2022-09-01 22:44:11-07:00,5,0,ㅋ,ㅋ
Rainmr73,2022-08-30 22:27:44-07:00,5,0,좋아요,잘쓰고있어요
돼지우리네,2022-08-30 16:01:29-07:00,5,0,소아과예약필수어플,잘 사용하고 있어요 병원가서 오랜시간 대기하지 않아도되서 좋아요
러블리서은,2022-08-29 14:59:28-07:00,5,0,편해요,똑딱 있으니깐 너무 좋고 편해요 만족해요
가은바라기,2022-08-28 21:34:39-07:00,5,0,똑닥,좋아요
노랑코끼리,2022-08-26 23:16:16-07:00,5,0,똑닥 편해요,편해요
mmmaaayyyee,2022-08-25 18:00:50-07:00,5,0,좋아요!,잘 쓰고 있어요~
뿅뿅치치맘,2022-08-25 00:55:44-07:00,5,0,너무 좋아요,항상 편리하게 잘 이용하고 있습니다! 감사합니다!
ssangp1,2022-08-24 22:27:28-07:00,5,0,최고최고,편리하고좋습니다
항기오빠,2022-08-23 18:37:09-07:00,5,0,비대면치료,전화로 진료받고 좋네요 ㅎ
방진횬,2022-08-20 22:21:22-07:00,5,0,편리합니다,미리접수되고 편리합니다
aimmvp,2022-08-18 22:17:09-07:00,4,0,굿!,병원갈때는 특히 소아과 갈때는 무조건 똑딱
대소쌥쌥이,2022-08-17 22:54:16-07:00,5,0,굿굿,편리합니다
서로사랑교회,2022-08-16 20:49:47-07:00,5,0,서로사랑교회,좋아요
행복을추구하는자,2022-08-16 19:53:56-07:00,4,0,편리하네요,모르고 았다가 검색을 통해서 알게됐네요  공휴일에 문 연 병원 찾기 일일히 검색하다 이 닥톡을 알게되서 넘 편리하게 사용핬습니다.
유리별상자,2022-08-16 16:18:02-07:00,5,0,편해요,대기 시간도 적고 우선 개인정보를 매번 안적어도 되어서 너무 좋아요
어마어마하게,2022-08-16 12:24:31-07:00,5,0,아즈아주좋음,뚜벅이인 저는 매우 유용하게 잘쓰고있음 현장접수의 치열함을 빠져나와 미리 시간되면 똑딱똑딱~ :)
뀨시은맘,2022-08-13 22:20:21-07:00,5,0,좋아요,너무 좋아요
하니서,2022-08-10 22:35:37-07:00,5,0,짱 편함,짱 편함
로그인해결부탁드려요,2022-08-10 22:15:57-07:00,5,0,잘쓰고있어요.,아기병원접수는 똑딱이최고네요.
